nama_penulis,rating,teks_ulasan,waktu
Aina Irawati,1,"Kecewa klo beli elektronik di sini, katanya ada garansi toko slama 2 hr. Tyt garansinya klo cm mati. Gmana mau mati lha wong dicek lampu nyala. Pdhl klo beli elektronik ditoko ada kerusakan biasanya dpt ganti",2 tahun lalu
gguyf xxhy,1,buat mbk2 yg tinggi berseragam ...  profesionallitasnya kerja kok kayak sombong gt ya... ngga nyaman rasanya,2 tahun lalu
Dewi Nuria Puri Oktaviana,5,Luas dan lumayan lengkap,2 tahun lalu
raihan aziz,5,"Murah jadinya tak kasih bintang 5,kalo mahal bintang 1",Diedit 2 tahun lalu
Otong YK,3,Mohon di tingkatkan dan diperhatikan lagi. Beli mie ditulisan 1800 sekian tpi sewaktu pembayaran di kasir mie nya harga 2200 sekian... Tidak sesuai dengan tulisan harga..,2 tahun lalu
imam vlog,1,"Ga pake masker ga boleh masuk, bagus ya saat covid, tp saat ini jd hal yg tidak biasa ya, karena naik pesawat, naik kereta, ke rumah sakit, apotek, kantor pemerintah tetap dilayani walau tdk pake masker.",Diedit 2 tahun lalu
Bibi,4,"Parkiran luas, barang lumayan lengkap dan tertata rapi, harganya standar, tp kalau datang sore rame puoll dan dan antri kasir panjang.",2 tahun lalu
Fe Yunanto,5,terlalu dekat dengan jalan raya terkadang susah untuk menyeberang.,2 tahun lalu
Ikhsanudin Muhammad Nurzaini,5,Toko yang cukup lengkap dan parkir yang cukup luas,2 tahun lalu
Rosyid,5,"Parkir luas, dan produk beragam, one stop shoping",2 tahun lalu
Filsa Budi Ambia,5,"Kalau kesini sering lupa nggak foto, padahal seminggu sekali pasti kesini buat belanja. Besok lah saya tambahin foto lagi (kalau nggak lupa ).
Reviewnya :
Saya sering berurusan dengan ritel modern baik lokal maupun nasional, dan saya tau ritel mana yang nakal ke supplier maupun ngerjain pelanggan, misal jualan utamanya sembako, memang sembakonya dibuat murah, tapi 1 atau 2 produk aja.
Trus mukul di jualan produk rumah tangga....
Saya beli telor memang murah, tapi saat saya inget sikat kamar mandi udah rusak ya saya beli sekalian, eh setelah dibayar ternyata harga sikatnya ratusan ribu, kan kamvreeedddd...
Kalau di mirota ini nggak, murah semua, dan nggak nakal....",2 tahun lalu
Rahma Luthfi,5,"Cabang mirota kampus yang ada di jalan godean. Letaknya strategis bgt dipinggir jalan.
Tokonya lengkap, dipenuhi dengan berbagai kebutuhan rumah tangga.
Soal harga terjangkau dengan kualitas bagus.
Parkir luas bgt, bisa muat mobil dan motor banyak",2 tahun lalu
Eko Maxi,5,"Selalu ramai, satpamnya ramah dan produk yang dijual komplit",2 tahun lalu
Vicky Pamela,5,Komplit,2 tahun lalu
Moh fauzan ezha,5,"tempat favorit berbelanja bagi mahasiswa karena harga yang murah dan terjangkau, semua kebutuhan kos-kosan ada disni",Diedit 2 tahun lalu
Wahid Hariyadi,3,"Musholla menyediakan mukena, tapi Sayangnya mukenanya bau tak sedap. Meskipun sepele semoga bisa dikelola lebih baik lagi .",Diedit 2 tahun lalu
Eka Cahya Mahesta,5,lengkap murah,2 tahun lalu
Ira Zunairah,5,"Selalu beli bolu ultah di sini
Saran saja jgn kebanyakan krimnya,
Bahan2 naik tp Harga bolunya juga kn ikut naik.kwalitasnya juga harus d sesuaikan.tebel bgt krimnya",Diedit 2 tahun lalu
Riska F. Seiei,5,Murah dan lengkap,2 tahun lalu
Mei Dihan18,5,Tempatnya nyaman untuk berbelanja kebutuhan keluarga...,2 tahun lalu
Titin Prihartini,5,"Mirota itu andalan tempat belanja di Jogja. Suka bgt belanja di sini karena barangnya lengkap dan harganya terjangkau. Perabotan di sini kadang lebih murah dibandingkan sama tempat lain. Kasirnya sih ramah2, cuma kadang tukang parkir sebelah selatan kasar bgt hahaha.
Kalo lagi ramai, antriannya bisa lama bgt. Jadi kalo haus mampir aja ke Chatime",2 tahun lalu
Yudha Bayu Prasetya,5,"Toko yang selalu ada promo, murah murah",2 tahun lalu
Obel Obelika,5,rame banget ya kalau akhir bulan :D,2 tahun lalu
hvcfyxx xxfghbb,1,buruk,2 tahun lalu
Cintya Maharani,5,Cocok untuk belanja bulanan,2 tahun lalu
Devi Setyarini,5,WALMART NYA JOGJAH WKWKWKWK,Diedit 2 tahun lalu
Herdy Soepono,4,"Lokasi cukup strategis. Tepat di tepi jalan. Karyawan cukup ramai. Harga standar toko.
Area parkir cukup luas
Tidak adanya kursi untuk istirahat pengunjung yang kelelahan, membuat pengunjung yang kelelahan merasa kesulitan mencari tempat duduk untuk istirahat sebentar. Perlu ditambah kursi apabila ada pengunjung yang kelelahan. Terima kasih",2 tahun lalu
Gede Bagoes,5,Murah,2 tahun lalu
Ruhim Oke,5,Almost all of necessary what u need for daily u can find here.,2 tahun lalu
Deny,4,Ok,2 tahun lalu
Hendri Atmajaya,1,Butuh mushola full akses.,3 tahun lalu
Angga Feri Setyawan,5,"Tempat belanja favorit

Nyaman dekat murah",3 tahun lalu
Deka Favor,5,"Lengkap, komplit, harga murah, penataan interior rapi, belanja banyak ga nyesel, luas udara dalam ruangan tidak pengap,spg dan pegawai ramah jadi sangat nyaman berbelanja disini",3 tahun lalu
dudi jogja,5,Lumayan lengkap,3 tahun lalu
lailatul karimah,4,Intinya kalau kesini jangan diawal bulan banget trus pas malem,3 tahun lalu
Ririn Anjar,5,Lengkap. Nyaman. Parkir luas. Hanya saja datanglah pas jam 9 atau lebih. Dan kalau pengen agak longgar ya pagi di weekdays. Kalau weekend rame.. ga ada perlengkapan jahit. Banyak makanan dan cemilan. Perkakas kos unik dan cantik. Ada bagian elektronik juga..,3 tahun lalu
Tangahu Buhang,1,"Mohon maaf waktu itu sy mau k Mirota, tpi lupa membawa masker jadinya nga bisa masuk, seharusnya kalau memang ada kebijakan seperti pihak Mirota menyediakan masker, terimakasih.",3 tahun lalu
Grazyyy Prdpt,5,Lengkap dan murah,Diedit 3 tahun lalu
epafroditus,5,"Lumayan lengkap sih barang2nya, and yang paling penting, harga ramah kantong www",3 tahun lalu
erysa novalia,5,Harga murah.. Tempat nyaman.  Luas..,3 tahun lalu
Milenia Putri Daruninggar,5,Tempat belanja paling terpercaya. Dari harganya murah-murah. Tempatnya nyaman dan bersih. Segala kebutuhan rumah tangga apapun dari makanan sampai pakaian dan alat rumah tangga lengkap. Segala merk apapun makanan ada. Cocok buat belanja kebutuhan keluarga.,3 tahun lalu
Kunci Inggris,5,Belanja bulanan andalan,3 tahun lalu
Alfian Primantara,4,"Di sini belanja super murah, beda banget harganya sama toko lain. Sayangnya gak ada kamar mandi di dalam dan di luar cuma ada dikit",3 tahun lalu
NUNGQY Merixa,4,Komplit  rame makanya kasir selalu antri,3 tahun lalu
Aria Ogy,5,Tempat belanja langganan ..walaupun rada jauah dari rumah..karena secara produk lengkap dan harganya juga lebih murah,3 tahun lalu
Lusiana Lusie,5,"Rumah belanja terpercaya seperti slogan nya, memang disini lah supermarket dengan harga-harga murah yang tidak murahan,kalau sudah belanja di akhir bulan atau awal bulan full sudah antrian kasir menyemut, ulaalaaaaa",3 tahun lalu
Arifah Nurul,5,"Pelayanan ramah, lengkap, selalu ramai tiap kesini, tempatnya luas",3 tahun lalu
Febri Febriati,5,"Sangat lengkap, tidak mengecewakan semua ada disini....",Diedit 3 tahun lalu
Claudia Ang,5,Intinya satu toko semua ada ,3 tahun lalu
Emaknya Milayka,5,"Kelebihan mirota kampus/manna kampus itu harganya relatif murah, barang tertata rapi, pelayanannya ramah banget...
Manna yg deket rumah saya (imogiri timur) pun sama, ramah2...",3 tahun lalu
Dani Murdock,5,"Tempat belanja keluarga ..
Harga murah dan berkualitas ..
Komplit ..
Parkir luas ..
Kalo weekend pasti ramenya luar biasa ..",3 tahun lalu
Clover Id,5,"Seneng banget belanja disini, komplit dari mulai kebutuhan pokok, buah sayur, alat tulis bahkan make up pun ada. Mana hadiahnya menarik banget ",3 tahun lalu
dede wardianto,4,Nyaman,3 tahun lalu
Ananda putra,4,murah..,3 tahun lalu
Dessy Suwanti,5,Swalayan terlengkap dan selalu banyak promo apalagi klo hari Jum'at..,3 tahun lalu
dwi febriyantho,5,"Belanja murah dan lengkap, parkir luas, pelayanan baik",3 tahun lalu
Wisnu Wardana,5,Ok pelayanam cepat,3 tahun lalu
Robertus Gunarto,5,Bagus dan nyaman,3 tahun lalu
Priscilla Unique,5,"Perlengkapan dan peralatan dan kebutuhan rumah tangga yg sgt komplit disini... Harga murah, dan banyak promo.. Tempat nyaman, antrian kasir banyak, sayang kamar mandi jauh, hrs ke parkiran ujung luar",3 tahun lalu
ichwan,5,pas buat belanja...hanya kasir antri,Diedit 3 tahun lalu
Ramadhan Gilang,5,"Kalau saya nyebutnya disini itu Mirota Godean.
Area parkir motor cukup memadai di sisi timur dan area parkir mobil di sisi selatan.
Cocok banget untuk belanja kebutuhan harian disini dengan harga yg termasuk terjangkau. Barang yang dijual jg cukup lengkap. Udh kenal tempat ini sejak puluhan tahun lalu. Penuh nostalgia",3 tahun lalu
Krido Sadmoko,4,A complete supermarket.,3 tahun lalu
Baka Seni,5,Lengkap,3 tahun lalu
Sherlie Widyasmara,5,"Harga sangat terjangkau, cocok untuk belanja bulanan.. Baramg lengkap mulai dari bahan makanan hingga barang pecah belah.
Tersedia tempat parkir yang luas. Sangat tidak disarankan kesini di tanggal muda karna sangat ramai. Antrean penuh.",3 tahun lalu
Muhammad Ramadhan,3,"ada musholla,tapi bisa dipakai sesuai jam kantor bukan jam buka toko.... ",3 tahun lalu
HARI YANTO,4,Joss,3 tahun lalu
Ocha Christian,5,Tempat belanja bulanan yg ramah kantong dan lengkap..,3 tahun lalu
windra dyasmoko,5,"Pelayanan ok, murah lengkap",3 tahun lalu
fcknoob,5,Mantap,3 tahun lalu
Suci Zalsabilah Basri,5,"My fav place to buy my monthly stuff! Lengkap bgt, tempat parkirnya luas, terus staff nya pada baik-baik.

Yg mau belanja, don't forget to bring your own shopping bag.",3 tahun lalu
boanx wibowo,3,Saputangan yg bagusnya skrg knpa jadi mahal harganya... Sampai 30 rb /pcs,3 tahun lalu
Sienny Wu,5,Tempat blj komplet.. Murah smua kebutuhan tersedia.. Sudah jd pelanggan dr sebelom nikah.. Blj hampir 2 atau 3x sebulan...,3 tahun lalu
Ardy Seno,5,"Kampus yang ga pernah demo ya di sini. Terkenal dengan harga murah membuat toko ini ga pernah sepi pengunjung, parkirannya pun juga sangat padat terutama menjelang hari raya. Cukup puas berbelanja di sini sekian tahun meski ga pernah dapet undiannya.",3 tahun lalu
siti nur utami,4,Harga murah. Banyak hadiah. Mantul,3 tahun lalu
4_Adinda Rabiki Perancang PUU,5,"Tempat belanja yg rekomen bnget buat belanja di awal bulan. Murah dan cukup lengkap juga  minusnya, minuman dingin kurang banyak",3 tahun lalu
Arif Rachmadi (ardee_map),5,"Lengkap , murah tempatnya pun tambah luas, penataan nya juga bagus, kasirnya buanyak bgt, kalo kesini tanggal tanggal muda bakalan ngantri parah, jam luang ga begitu padat jelas pagi kalo kemari. Kalo ke manna kampus godean tuh paling seru dengerin gibhahan karyawannya terutama di bagian ""Deterjen""  smp kedengeran mereka ngobrol apa , santai duduk ngurusi deterjen smp menghalangi mau ambil /pilih dterjennya tapi seru tiap kesitu pasti yg rame ngumpul ya dibagian deterjen itu .. hehe.. belanja murah ramah tempat nyaman ya cm di manna kampus..",3 tahun lalu
Holmes John H Sitompul,5,Mantap,3 tahun lalu
rini marjianti,4,Lengkap dan murah,3 tahun lalu
BuluKeteK,5,"Belanja murah dan nyaman. Cuma emang diwaktu2 tertentu. Seringnya jam 5 sore - jam 7 malam. Antri buat bayar dikasirnya lumayan panjang. Paling cepet 30 menitan nunggunya. Tp, krn swalayannya harganya murah dan lengkap produk2 yg dijualnya. Jadi tetep aja balik lg kesini buat belanja bulanan dan lain2nya.",3 tahun lalu
Sekar Phalefi,4,"Tempatnya luas, parkir juga luas tapi sayang kurang fasilitas mushola nya. Sorean dikit musholanya sudah ditutup.",Diedit 3 tahun lalu
Eni Lestari,5,Ramene poll,3 tahun lalu
Rakta Raditya,1,Kasir tidak dibuka semua walau pembeli ramai sampai membludak. Antrian jadi panjang sekali. Manajemennya jadi terlihat buruk.,Diedit 3 tahun lalu
Didik Dhe,3,Kamar pasnya benar benar pas. Sampai susah bergerak.,3 tahun lalu
Hny,5,Murah dan lengkap untuk belanja kebutuhan sehari hari,3 tahun lalu
Auliya Ika,4,"Saya barusan saja belanja di mirota, pada saat di kasir, ada 2 karyawan yang sedang menertawakan saya karena salah mengeluarkan kartu member yang saya keluarkan adalah adalah kartu member M******i, pas saya perhatikan mba kasirnya, saya mendengar jelas mbanya mengatakan dengan temannya seperti ini  ""kartu membere M******i"". Lalu saya  meminta maaf kepada mba nya karena salah mengeluarkan kartu. Saya sebenernya tidak marah dengan mba kasir tersebut, namun lain kali jangan diulangi, menertawakan pelanggan yang melakukan kesalahan apalagi sambil berbisik dengan karyawan yang lain, mungkin cukup ditegur dengan baik saja bila pelanggan tersebut salah.
Terima kasih",3 tahun lalu
Tonggeng Koplak,5,"SIAP MELAYANI...
Sedot WC...
Sedot resapan mandi...
Melancarkan saluran mampet...
HUBUNGI. WA 085971791066
Langsung datang.",3 tahun lalu
Mamuk Slamet Marwanto,5,"Komplit banget, kompetitif dengan pelayanan sangat memuaskan.",3 tahun lalu
sunset boulevard,5,"Lengkap, relatif murah, dan strategis. Hindari jam-jam pulang kerja (17:00-18:00) karena sangat ramai dan antrian kasir panjang. Parkiran tersedia baik di lahan depan maupun belakang dengan tarif 2 rb untuk mobil dan 1 rb untuk motor.",3 tahun lalu
Semawung Garden,4,Untuk pelayanan juga terbilang lumayan baik walaupun ada satu dua SPG yg kurang ramah.,3 tahun lalu
tri wahyudi yudi,2,Wis antri ber jam jam malah ra ono sin ngatur ...ra antri tfus ndesel jian wong ra duwe etika toto kromo tnan iki,3 tahun lalu
Ikhsan Nur,5,Sering pergi kesini setiap awal bulan supaya dapur selalu ngebul.,Diedit 3 tahun lalu
cahyo kamal,5,Cukup nyaman untuk belanja berbagai keperluan,3 tahun lalu
Mr. Hengky Kusuma,5,Nyaman dan murah,3 tahun lalu
Hasyim mus,4,"Sangat lengkap,tapi kalo untuk beli sandal masih kurang lengkap",3 tahun lalu
Agung Santoso,5,Tempatnya luas .belanja apa aja ada.,3 tahun lalu
Denny Boy,1,Mirota paling reseh di jogja,3 tahun lalu
Amali Homer,1,"Sekarang wajib pake aplikasi peduli lindungi buat masuk
Makin eksklusif. Gak asik.",3 tahun lalu
Meifta Rahayu,1,"Kemarin malam pelayanan dari satpam cewek maupun cowok yang memakai seragam warna hitam dan biru kurang ramah! Gara"" masuk toko harus dengan peduli lindungi, pada saat itu sinyal lemot, saya tanya apakah ada wifi dan tau passwordnya disitu wajahnya tidak enak dilihat dan jawabannya bikin males masuk. Setelah beberapa menit saya bertanya mbak yang jaga diruang informasi, ternyata diberi tahu dan saya sangat berterima kasih kepada mbaknya ini karena melayani dengan baik kepada customer sehingga dapat masuk ke toko untuk berbelanja. Saya tau kalau yang jaga harus tegas dan segala macem tapi apa salahnya membatu orang lain yang sedang kesusahan! Semoga pelayanannya lebih diperhatikan! Jangan seenaknya dan juga mbak""nya spg dikurangi mengobrol gak enak dilihat kalau merumpi gak jelas dan memandang customer lain seperti melirik.",3 tahun lalu
dhinna prima,4,"harga ramah di kantong dan barang tertata rapi, hanya untuk pegawai disana agak kurang ramah",3 tahun lalu
hisom fahmi,4,barang lengkap,3 tahun lalu
ani rahmawati,5,"Supermarket dengan harga miring di Yogja
Pembayaran bisa dengan debit
Parkiran lumayan luas, tp untuk mobil sempit
Biaya parkir 1000",3 tahun lalu
Widhy agung,4,"Tempat belanja andalan dkt rumah yg ckp lengkap,dan selalu belanja disini,tp kali ini agak sedikit kecewa.krn kebetulan semalem byr pake debit bca.dan si mbk kasir menyodorkan mesin geseknya yg BNi,trs sy tnya kok gk pake yg bca mba,dia bil,gk kena cas kok.sdh jwb sprti biasanya krna kbtulan sy jga berulang kali pake gesek,tp bru kali ini cek mutasi,trnyta kena cas 7500..dan pertanyaan sy,apakah yg kmrin2 jga sprti ini,kena cas trs..jdi sdkit kecewa,krna mesin bca ada knpa dikasihnya mesin bni,dibilang gk kna cas,tp nyatanya kena cas jga.tp gpp lah.jdi pembelajaran sj spya lebih cermat.",3 tahun lalu
Mosa Hidayati,4,Tempat belanja terlengkap dgn harga murah menurut saya.,3 tahun lalu
Muhammad Rais Raya,5,Very cheap to buy something,Diedit 3 tahun lalu
Endar Lestari,5,Sering belanja disini malah punya membernya...,3 tahun lalu
Melisa Banggo,4,"Barang"" nya sangat lengkap dengan harga yang sesuai dengan kantong mahasiswa. Tempatnya meskipun sangat ramai tetapi tetap nyaman.. recomended",3 tahun lalu
kania Dwi,4,"belanja bulanan selalu disini, tempat yg luas barang2 komplit dan selalu ada tapi sayang bgt kadang ada mba2 karyawan yg kalo ditanya judes bgt dan ga ngenakin, tolong lebih ramah lagi",3 tahun lalu
Husnul Fajri,4,lumayan lengkap,3 tahun lalu
Herman Pamungkas,5,"Daripada mall besar yg lain, disini lebih lengkap dan murah meski tempatnya kecil. Bisa cashless payments juga. Mantabs!",3 tahun lalu
Rief Arifin,4,Good places for daily goods,3 tahun lalu
Sabil,5,So crowded,3 tahun lalu
Andika Setiyawan,5,"Murah, lengkap, dingin pulak..hehehee. cuman ya itu mau bayar aja antriannya panjang bener apalagi habis gajian",3 tahun lalu
Praf Cho,5,"Harga miring, perlengkapan kebutuhan rumah tangga lengkap.",3 tahun lalu
khoir umi Laksana,5,Swalayan lengkap dan murah di Yogyakarta. Selalu ramai dan antri wkwk. Kaynya setiap awal bulan mereka bakal kesini deh hmm,3 tahun lalu
Tbilisi Avenue,5,Good bakery near house,3 tahun lalu
Ardi Firmansyah,5,"Rekomendasi tempat berbelanja daerah barat jogja, murah dan banyak pilihannya. Kalo datang langsung menuju bagian tengah biar tau yang sedang promosi, pilihannya beragam sampai pecah belah pun ada. Kalau gabut disini sudah ada chatime juga buat nyegerin haus.
Kumpulin tiket undian biar dapet hadiah utama ya gaes.",Diedit 3 tahun lalu
Anna Cianah,5,"Tempat nya nyaman, pelayanan cepat dn harganya sesuai",3 tahun lalu
Bay,5,Lengkap semua kebutuhan sehari-hari cuma agak ramai jadi lumayan antri lama,4 tahun lalu
Eko Susanto,5,"Minimarket yang khas dengan berbagai sajian kue, sangat tepat untuk anda yang akan mencari bingkisan untuk saudara, teman dan handai taulan",4 tahun lalu
Hanif Nusena,5,"Murah, nyaman",Diedit 4 tahun lalu
Arfian Cahya,5,"Mirota Godean tempatnya lebih luas dari pada Mirota kampus yang Deket SV UGM jadi lebih enak buat belanjanya wkwk. Lahan parkir nya juga terbilang luas, barang lumayanlah lengkap, cuma jalan Godean sering banget macet apalagi pas jam 11-12. Tempatnya bersih dan nyaman, pelayanannya juga okey.",4 tahun lalu
